"date","cloud_cover","mean_prep","pot_evap","mean_tmp","max_tmp","min_tmp","diurnal_tmp_range","vapour_pressure","wet_day_frq","PET","spei_ 1","spei_ 3","spei_ 6","spei_ 9","spei_ 12"
1911-11-16,60,314.2,3.5,26.6,29.6,23.7,5.9,28.2,16.05,99.962758290899,0.0393020659870527,-0.118714064313684,-0.549064724895373,-1.19555648933928,-1.86066321564754
1911-12-16,52.5,483.2,3.6,25.8,28.4,23.3,5.1,26.7,16.88,90.615249236703,1.43007481361461,0.977564036146027,0.721619542489318,0.30227587647552,-0.358121605217989
1912-01-16,42.5,31.4,3.9,24.7,27.5,22,5.5,23.9,3.43,94.2234268633861,-1.01720578484066,0.791463774289539,0.36485893891518,0.190510507292209,-0.588073888746379
1912-02-15,37.5,25,4.5,26.8,30.2,23.4,6.8,26.2,1.31,107.73205558507,-0.939104784265128,0.59379434517969,0.330678716342739,0.0244523803383199,-0.561302396080569
1912-03-16,38.8,31.1,4.7,28,31.7,24.4,7.3,28.5,3.6,133.894294871474,-0.305625545058857,-1.22927914924093,0.214596330022253,-0.0714542482476388,-0.472612858737649
1912-04-16,50,72,4.5,28.7,32.5,24.9,7.6,29.8,5.33,136.575600908142,-0.0618102907959854,-0.850983362195942,0.348908134393515,0.0125577609180291,-0.148097243290733
1912-05-16,61.3,63.2,4.7,29.7,33.6,25.9,7.7,30.3,5.38,142.811425948649,0.446333814350999,-0.181189231724109,0.455332452202038,0.251484434590605,-0.021504778574657
1912-06-16,71.3,19.7,5.1,29.6,33.4,25.9,7.5,28,4.69,133.695667188231,1.55153182346179,0.357301796728411,-1.03317358798609,0.269298112168159,0.00878291789400574
1912-07-16,75,8.1,4.6,29.2,33.1,25.4,7.7,27.9,2.23,139.586628860852,-1.1429980814402,0.0836705042671277,-0.836223503880239,0.323758996286642,-0.00443134271447687
1912-08-16,71.3,31.3,4.7,29,33,25.1,7.9,27.9,3.92,143.162093130621,-0.651248963623739,-0.764697131842312,-0.590235958852407,0.251684496071104,0.104210530189545
1912-09-16,68.8,83.4,4.4,28.7,32.7,24.7,8,28.3,7.35,137.410165136429,0.640236341042341,-0.401298864181609,-0.130210032028304,-1.14991841441762,0.153337090301621
1912-10-16,67.5,301.2,3.8,27.5,31.1,24,7.1,27.9,13.14,124.010445489861,0.841847590621975,0.67282257850201,0.629653484383685,-0.145472261682592,0.566814817965568
1912-11-16,60,333.8,3.4,26.2,29.2,23.3,5.9,27.7,16.26,99.0632059103285,0.232003071000703,0.74707249457571,0.484762893745056,0.354659324326751,0.689779676667691
1912-12-16,52.5,196.4,3.5,25.1,27.7,22.6,5.1,25.8,11.35,89.1620837277524,-0.44357757963513,0.153249355417619,-0.0370007862948857,0.0106071954177098,-0.780193570118348
1913-01-16,42.5,266.4,3.9,24.7,27.5,22,5.5,24,9.35,94.2234268633861,1.55368126658774,0.642569910836285,0.807525856451142,0.789668061755521,0.37793678869167
1913-02-15,37.5,63.6,4.5,26.4,29.8,23,6.8,25.6,3.96,106.765848808523,-0.0988431382301486,0.533866789370428,0.84161338305936,0.681519107531659,0.577860187506595
1913-03-16,38.8,37.5,4.7,27.5,31.2,23.9,7.3,27.6,2.7,132.434160794359,-0.0497939245680316,1.03567281677914,0.705470639968168,0.560226151582838,0.591133858136501
1913-04-16,50,61.7,4.5,28.6,32.4,24.8,7.6,29.7,5.36,136.281889938447,-0.326190826166963,-0.425314672685076,0.384120173295635,0.573689735047187,0.560538819573387
1913-05-16,61.3,29.4,4.7,29.4,33.3,25.6,7.7,29.7,3.35,141.910407488405,-0.668377361231786,-0.791190866414258,0.219580893834063,0.579187819076843,0.420925653055687
1913-06-16,71.3,4,5,29.7,33.5,26,7.5,28.5,1.42,133.97742834142,-0.530406746297221,-0.811072818552544,0.670567432901504,0.493733856049387,0.351977143711243
1913-07-16,75,46.1,4.6,28.8,32.7,25,7.7,27.1,7.9,138.399920007625,0.988310809783303,-0.173768558959263,-0.535634418524136,0.313777841341903,0.520180455054835
1913-08-16,71.3,31,4.7,29,33,25.1,7.9,27.9,3.93,143.162093130621,-0.663119265292392,-0.135055767699707,-0.757690391738119,0.129987961440163,0.541186699575498
1913-09-16,68.8,29.1,4.4,28.8,32.8,24.8,8,28.4,4.33,137.705670867905,-1.04370312702326,-0.71672699482968,-1.16491730736903,0.297245699949919,0.312043300230472
1913-10-16,67.5,306.4,3.7,27.3,30.9,23.8,7.1,27.7,15.15,123.463541650876,0.897795365320102,0.187344371647869,0.0927741574385249,-0.308758522156766,0.353376022321792
1913-11-16,60,389.1,3.4,26,29,23.1,5.9,27.3,16.76,98.6134297200432,0.734578511421797,0.792661236536248,0.697158483805437,0.319332212151875,0.629100343347737
1913-12-16,52.5,343.9,3.6,25.7,28.3,23.2,5.1,26.5,14.94,90.4076541639957,0.730357080556715,1.12952841626177,0.931588920857018,0.711595438857118,1.26176986022168
1914-01-16,42.5,37.6,4,25.3,28.1,22.6,5.5,24.9,4.67,95.5520768309074,-0.935983758188922,0.495848541637677,0.43709577920845,0.371061604067259,0.130630010525001
1914-02-15,37.5,8.8,4.5,26.2,29.6,22.8,6.8,25.3,1.73,106.282745420249,-1.27200962474009,-0.346315814361228,0.241639075073934,0.153368644322163,-0.129136123938879
1914-03-16,38.8,41.7,4.7,27.5,31.2,23.9,7.3,27.6,3.5,132.434160794359,0.0784435111706857,-1.21056244026441,0.390680562992764,0.152283438393372,-0.0962742822670502
1914-04-16,50,19.7,4.4,28.4,32.2,24.6,7.6,30.1,5,135.694467999058,-1.4383177601673,-1.4247004126151,-0.200661868974917,-0.165579573633438,-0.229768773021895
1914-05-16,61.3,39.9,4.7,29.5,33.4,25.7,7.7,30,4.32,142.210746975153,-0.281631653865121,-1.2547434748555,-0.748437865183855,-0.106874400037403,-0.186878228932266
1914-06-16,71.3,6.5,5,29.8,33.6,26.1,7.5,28.5,2.25,134.25918949461,-0.118527146648208,-1.40675540700875,-1.64879593885718,0.0508116697203863,-0.177035707980225
1914-07-16,75,4.7,4.7,29.1,33,25.3,7.7,27.6,1.55,139.289951647545,-1.43354435482539,-1.02749244643179,-1.75818814121009,-0.425689613176098,-0.362171152524586
1914-08-16,71.3,48.5,4.6,28.5,32.5,24.6,7.9,27.1,3.42,141.634215936057,0.0318054222940384,-0.711731320859953,-1.40731929896535,-0.944384864003215,-0.256490001870729
1914-09-16,68.8,61.8,4.4,28.6,32.6,24.6,8,28.1,5.23,137.114659404953,0.101500417288228,-0.513893157403556,-1.42262584699222,-1.71164729589772,-0.0918202713399142
1914-10-16,67.5,465.3,3.7,27.3,30.9,23.8,7.1,27.6,17.42,123.463541650876,2.05909904326092,1.85303177483864,1.48803027211595,0.372420733544873,0.608673549582883
1914-11-16,60,256.6,3.4,26.4,29.4,23.5,5.9,28,13.59,99.5129821006137,-0.499768289802446,1.16296774023698,0.958347820208246,0.391630630734696,0.092581742909769
1914-12-16,52.5,339.1,3.6,25.9,28.5,23.4,5.1,26.9,15.07,90.8228443094102,0.697332507186106,1.21035319593497,1.06609599194802,0.718167372812591,-0.0763435890634358
1915-01-16,42.5,93.7,4.1,25.6,28.4,22.9,5.5,25.2,5.77,96.2164018146681,-0.0831945028102098,0.0294905163669501,1.03664096782493,0.841382829908111,0.163847199715081
1915-02-15,37.5,57.4,4.5,26.5,29.9,23.1,6.8,25.9,4.58,107.00740050266,-0.227925278381789,0.299118765273266,0.949405813594718,0.809092070406667,0.409463262896608
1915-03-16,38.8,26.8,4.7,27.4,31.1,23.8,7.3,27.6,4.24,132.142133978936,-0.392863539792189,-0.434322594568463,0.855198350893505,0.697183818403703,0.327413492817819
1915-04-16,50,65.9,4.5,28.5,32.3,24.7,7.6,29.5,6.26,135.988178968752,-0.206486292885762,-0.567619584976073,-0.22103410351324,0.730076958548711,0.555682134475752
1915-05-16,61.3,38.7,4.7,29.9,33.8,26.1,7.7,30.7,4.54,143.412104922145,-0.369642042576169,-0.758362182458654,0.0100958851399985,0.689687087071355,0.547060219405053
1915-06-16,71.3,10.4,5,29.8,33.6,26.1,7.5,28.5,2.37,134.25918949461,0.505275793098662,-0.430138878735309,-0.645124056844001,0.718379821472608,0.564924651525941
1915-07-16,75,36.2,4.6,28.7,32.6,24.9,7.7,26.8,5.65,138.103242794318,0.657071309633289,-0.0574989529242296,-0.623714073582279,-0.272868569543887,0.697254354026198
1915-08-16,71.3,50.8,4.7,29.3,33.3,25.4,7.9,28.4,3.79,144.078819447359,0.027009136079979,0.248570268484507,-0.519311315331553,0.00551804513316212,0.715551170607651
1915-09-16,68.8,111.4,4.4,28.5,32.5,24.5,8,27.9,7.39,136.819153673477,1.17176461933597,0.863844959600643,0.341604555910519,-0.271807301696882,0.897473997010001
1915-10-16,67.5,96.8,3.8,28,31.6,24.5,7.1,28.9,8.04,125.377705087324,-1.62463555660312,-1.00671957471287,-0.996085949180052,-1.15524613600253,-0.703654591334801
